codtno,tno,estatus,id_sede,Sede,Nacionalidad,No de Cedula,Apellidos,Nombres,Genero,Fecha de Ingreso,id_cargo,Cargo,id_unidad_ejecutora,Autoridad,id_dependencia,Departamento
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3195455,ALVAREZ MEDINA,PATRICIA BETTY,FEMENINO,1-Nov-21,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,6,DEPENDENCIA SOBREVIVIENTES
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3151441,ROJAS,ROBERTO,MASCULINO,5-Jul-81,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3184220,ROJAS,PATRICIA SANDRA,FEMENINO,11-Jul-75,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3196189,FERNANDEZ ALVAREZ,ROBIN HEIDI,FEMENINO,6-Apr-86,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3151340,VACA,DAVID,MASCULINO,11-Jun-90,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3196436,FERNANDEZ LOPEZ,RONALDO,MASCULINO,3-Jan-72,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3155363,GUTIERREZ DIAZ,TOMAS,MASCULINO,20-Dec-81,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3184679,MARTINEZ RUIZ,BARBARA SUSAN,FEMENINO,21-Mar-61,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3151098,RAMIREZ,BARBARA SUSAN,FEMENINO,3-Aug-84,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3121018,RUIZ,ROBERTO,MASCULINO,23-Dec-71,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3119112,DIAZ CASTILLO,JUAN ROBERTO,MASCULINO,15-Feb-76,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3177312,RAMIREZ HERNANDEZ,JUAN MIGUEL,MASCULINO,4-Aug-12,876,PROFESOR,50,VICERECTORADO ACADEMICO,101,DEPARTAMENTO DE ESTUDIOS MUGGLES
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3168108,FERNANDEZ TORRES,JUAN DONALD,MASCULINO,20-Aug-72,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3161321,SANCHEZ ROJAS,JOSE,MASCULINO,18-Oct-71,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3151214,MARTINEZ,SANDRA CAROLINA,FEMENINO,2-Sep-71,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3143013,VACA ROMERO,CAROL JUDITH,FEMENINO,17-Jul-75,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3123093,DIAZ,LARRY,MASCULINO,27-Jun-67,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3153325,VACA ROJAS,ROBERTO MIGUEL,MASCULINO,16-Oct-86,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3175804,DIAZ GARCIA,SARAH JULIA,FEMENINO,25-Aug-93,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3169483,ROJAS,BILLY,MASCULINO,28-Dec-07,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3121406,MARTINEZ,BARBARA SUSAN,FEMENINO,24-Feb-14,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,6,DEPENDENCIA SOBREVIVIENTES
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3121406,MARTINEZ,BARBARA SUSAN,FEMENINO,31-Mar-63,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3138794,SANCHEZ RODRIGUEZ,GUILLERMO TOMAS,MASCULINO,7-Mar-92,876,PROFESOR,50,VICERECTORADO ACADEMICO,95,DEPARTAMENTO DE COOPERACIÓN MÁGICA
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3140098,TORRES MENDOZA,BARBARA BETTY,FEMENINO,24-Jul-02,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,6,DEPENDENCIA SOBREVIVIENTES
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3119854,CASTILLO SANCHEZ,RICARDO CARLOS,MASCULINO,29-Aug-93,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3242359,ROJAS ALONZO,JUAN,MASCULINO,2-Nov-03,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3221624,ROJAS HERNANDEZ,PATRICIA JUDITH,FEMENINO,3-Aug-70,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3233345,MARTINEZ,BARBARA,FEMENINO,13-Apr-76,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3251874,MEDINA CASTILLO,ROBERTO LARRY,MASCULINO,12-Jun-67,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3286732,CASTILLO MARTINEZ,GUILLERMO TOMAS,MASCULINO,17-Apr-76,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3225171,MARTIN GOMEZ,JUAN DONALD,MASCULINO,5-Feb-75,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3246949,MARTINEZ HERNANDEZ,BARBARA JUDY,FEMENINO,13-Nov-99,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3268752,ROJAS PEREZ,ROBERTO GARY,MASCULINO,16-Apr-94,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3269191,MARTINEZ MARTINEZ,RICARDO,MASCULINO,17-Dec-68,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3245756,DIAZ MARTINEZ,RICARDO EDUAROD,MASCULINO,10-May-81,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3259284,MEDINA,PATRICK,MASCULINO,10-Mar-95,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3279471,TORRES,JAIME GARY,MASCULINO,20-Nov-67,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3291438,DIAZ,BARBARA NANCY,FEMENINO,21-Aug-01,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,6,DEPENDENCIA SOBREVIVIENTES
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3291438,DIAZ,BARBARA NANCY,FEMENINO,5-Apr-81,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3346022,MENDOZA MARTIN,SHARON MARGARITA,FEMENINO,1-Sep-99,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,6,DEPENDENCIA SOBREVIVIENTES
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3386349,MARTINEZ FERNANDEZ,SANDRA JUDY,FEMENINO,5-Dec-05,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,6,DEPENDENCIA SOBREVIVIENTES
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3345067,MOORE RAMIREZ,PATRICIA SANDRA,FEMENINO,3-May-94,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,6,DEPENDENCIA SOBREVIVIENTES
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3345067,MOORE RAMIREZ,PATRICIA SANDRA,FEMENINO,14-Oct-70,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3392850,ROJAS RODRIGUEZ,KENNETH,MASCULINO,28-Mar-73,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3329692,RAMIREZ RODRIGUEZ,JAIME GUILLERMO,MASCULINO,20-Apr-82,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3371994,MORENO RODRIGUEZ,JUAN CARLOS,MASCULINO,20-Jun-00,876,PROFESOR,50,VICERECTORADO ACADEMICO,97,DEPARTAMENTO DE NUMEROLOGÍA
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3379314,SANCHEZ RAMIREZ,JAIME JORGE,MASCULINO,5-Feb-72,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3367834,RAMIREZ MENDOZA,COLTON TOMAS,MASCULINO,17-Oct-90,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3430649,GUTIERREZ MARTINEZ,BRENDA JAMIE,FEMENINO,21-Aug-68,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3487783,CASTILLO ROJAS,CAROLINA JUDY,FEMENINO,28-Sep-86,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3492161,MEDINA GONZALEZ,CARLOS JOSE,MASCULINO,16-Feb-75,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3498483,TORRES,HEATHER MELISSA,FEMENINO,17-Dec-81,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3473529,SANCHEZ,BARBARA,FEMENINO,29-Aug-93,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3497342,MARTIN HERNANDEZ,LAWRENCE,MASCULINO,12-Feb-85,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3435639,LOPEZ GONZALEZ,CAROL NANCY,FEMENINO,12-Oct-68,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3435639,LOPEZ GONZALEZ,CAROL NANCY,FEMENINO,13-Nov-07,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,6,DEPENDENCIA SOBREVIVIENTES
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3416623,RAMIREZ RODRIGUEZ,JAIME LARRY,MASCULINO,9-Jan-62,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3414900,RAMIREZ RAMIREZ,RICARDO LARRY,MASCULINO,15-Dec-79,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3521587,MEDINA ROMERO,SHIRLEY,FEMENINO,6-Aug-12,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,6,DEPENDENCIA SOBREVIVIENTES
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3545022,ALVAREZ,RICARDO EDUARDO,MASCULINO,11-Dec-81,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3565695,CASTILLO RODRIGUEZ,THATCHER ALFREDO,MASCULINO,22-Jun-82,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3520027,ROJAS LOPEZ,CAROL JUDY,FEMENINO,18-Apr-81,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3577297,GOMEZ GOMEZ,ALISON ERIKA,FEMENINO,1-Jul-11,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,6,DEPENDENCIA SOBREVIVIENTES
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3563662,SMITH MENDOZA,SANDRA JUDY,FEMENINO,16-Oct-90,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3548438,JIMENEZ ROMERO,ROBERTO KENNETH,MASCULINO,26-Aug-71,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3585124,ROJAS GARCIA,ANGELA MICHELLE,FEMENINO,23-Dec-71,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3524196,MEDINA,JAIME MIGUEL,MASCULINO,21-Mar-73,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3638951,MENDOZA HERNANDEZ,JACKIE,MASCULINO,22-Feb-98,876,PROFESOR,50,VICERECTORADO ACADEMICO,86,DEPARTAMENTO DEL ENCANTAMIENTO DE ARTEFACTOS MÁGICOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3614228,CASTILLO RAMIREZ,DAVID ANDRES,MASCULINO,25-Aug-99,876,PROFESOR,50,VICERECTORADO ACADEMICO,84,DEPARTAMENTO DE ESCOBAS VOLADORAS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3698457,CASTILLO,FELIPE,MASCULINO,30-Nov-70,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3696751,CASTILLO MARTINEZ,ROBERTO JUAN,MASCULINO,17-Apr-16,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,6,DEPENDENCIA SOBREVIVIENTES
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3629575,RAMIREZ GOMEZ,PATRICIA SANDRA,FEMENINO,2-Dec-92,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,6,DEPENDENCIA SOBREVIVIENTES
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3665135,MORENO PEREZ,MONICA TANYA,FEMENINO,16-Mar-66,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3631532,LOPEZ,JUANAT,FEMENINO,13-Mar-84,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3636335,MORENO RODRIGUEZ,JACK,MASCULINO,9-Mar-03,876,PROFESOR,50,VICERECTORADO ACADEMICO,101,DEPARTAMENTO DE ESTUDIOS MUGGLES
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3695651,LOPEZ RODRIGUEZ,SCOTT JUANAY,MASCULINO,17-Nov-76,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3615303,ALVAREZ,DIANE,FEMENINO,6-Apr-13,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,6,DEPENDENCIA SOBREVIVIENTES
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3624995,SANCHEZ HERNANDEZ,BRUCE LARRY,MASCULINO,1-Dec-75,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3685032,GUTIERREZ GONZALEZ,CYNTHIA,FEMENINO,15-Mar-07,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,6,DEPENDENCIA SOBREVIVIENTES
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3663217,JIMENEZ GARCIA,BARBARA SUSAN,FEMENINO,30-Apr-01,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,6,DEPENDENCIA SOBREVIVIENTES
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3640912,ROMERO CASTILLO,ANA,FEMENINO,24-Oct-83,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3688457,DIAZ MORENO,CARL,MASCULINO,4-Apr-84,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3618146,MARTINEZ MARTINEZ,MARTIN,MASCULINO,24-Jun-81,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3631159,ROJAS,MARC JEROME,MASCULINO,24-Nov-86,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3695451,RAMIREZ,KARI TAMIKA,FEMENINO,19-Sep-65,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3627814,GUTIERREZ RAMIREZ,KOHEN HEZEKIAH,MASCULINO,20-Jun-88,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3687831,RUIZ MARTINEZ,COLLEEN,FEMENINO,5-Jun-98,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3633256,TORRES GOMEZ,MEREDITH CHARITY,FEMENINO,16-Sep-96,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3612828,ROMERO,SHEILA COLLEEN,FEMENINO,19-Aug-98,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3681129,MENDOZA,SALLY ROSE,FEMENINO,10-Nov-92,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3691217,LOPEZ,RACHAEL ADRIENNE,FEMENINO,3-Nov-78,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3686707,MARTINEZ GONZALEZ,KIMBERLY,FEMENINO,8-Oct-77,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3671618,DIAZ,HAROLD,MASCULINO,28-Aug-82,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3627787,ROJAS GUTIERREZ,LORETTA,FEMENINO,6-Jul-72,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3634453,MEDINA,ALLISON JACQUELINE,FEMENINO,21-Sep-67,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3680316,DIAZ,HENRY,MASCULINO,24-Nov-87,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3675066,MARTIN RODRIGUEZ,SAMUEL AXEL,MASCULINO,2-May-88,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3698541,GUTIERREZ GOMEZ,MARILYN,FEMENINO,2-Jan-79,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3771820,ROJAS GONZALEZ,SANDRA SHARON,FEMENINO,30-Sep-88,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3740755,SANCHEZ CASTILLO,JORGE FRANCO,MASCULINO,3-Feb-87,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3740511,SANCHEZ FERNANDEZ,ROBERTO MIGUEL,MASCULINO,21-Jul-76,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3752942,SANCHEZ LOPEZ,RONALD DANIEL,MASCULINO,2-Sep-81,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3721416,MARTINEZ ROMERO,JEFFERY,MASCULINO,20-Jun-74,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3729432,MORENO,JOAN,FEMENINO,29-Jan-77,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3745729,RAMIREZ RODRIGUEZ,PEPE,MASCULINO,5-May-73,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3780878,RAMIREZ SANCHEZ,AMY,FEMENINO,27-Jun-83,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3741352,RAMIREZ DIAZ,CASEY SANDY,FEMENINO,6-Jun-72,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3745070,MEDINA GARCIA,NORMAN,MASCULINO,15-Apr-86,876,PROFESOR,50,VICERECTORADO ACADEMICO,101,DEPARTAMENTO DE ESTUDIOS MUGGLES
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3757955,GUTIERREZ ROJAS,MATEO COLTON,MASCULINO,19-Feb-83,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3710607,MARTINEZ NAVARRO,JAY,MASCULINO,1-Oct-93,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3890137,CASTILLO,ROBERTO,MASCULINO,3-Oct-83,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3816688,CASTILLO PEREZ,PHYLLIS,FEMENINO,2-Mar-22,876,PROFESOR,50,VICERECTORADO ACADEMICO,83,DEPARTAMENTO DE REVERSIÓN DE MAGIA
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3884006,LOPEZ VASQUEZ,MARVIN RICARDO,MASCULINO,17-Oct-98,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3835338,MARTIN GONZALEZ,BARBARA NANCY,FEMENINO,1-Oct-08,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,6,DEPENDENCIA SOBREVIVIENTES
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3856571,ROJAS GARCIA,MACK LIONEL,MASCULINO,24-May-66,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
1,DOCEN,ACTIVO,30,SARTENEJAS,V,3899789,LOPEZ MEDINA,VALERIE,FEMENINO,17-Dec-93,876,PROFESOR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
